RFID,"User Name","User Remark","Payment ID",Location,"Source name","Fetch Count","Vol Taken[L]",Balance[L],Datetime
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",21,3.63,94.28,"16-04-2025 06:28"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",20,19.47,97.91,"16-04-2025 06:27"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",19,0,117.39,"16-04-2025 06:26"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",19,2.92,117.39,"16-04-2025 06:26"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",18,18.76,120.31,"16-04-2025 06:25"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",17,0,139.08,"16-04-2025 06:23"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",17,37.46,139.08,"16-04-2025 06:22"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",16,0,176.53,"16-04-2025 06:20"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",16,0,176.53,"16-04-2025 06:19"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",15,0,177.13,"16-04-2025 06:19"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",15,89.73,177.13,"16-04-2025 06:19"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",14,0,266.86,"16-04-2025 06:13"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",14,25.8,266.86,"16-04-2025 06:12"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",13,46.15,292.66,"16-04-2025 06:11"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",12,15.13,338.81,"16-04-2025 06:07"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",11,0,353.94,"16-04-2025 06:07"
14114943,"BUKATIRA PS_042",,099008042,"Semuto , Nakaseke","Bukatira PS",11,335.61,353.94,"16-04-2025 06:06"
15759241,"BUKATIRA PS_043",,099008043,"Semuto , Nakaseke","Bukatira PS",15,0,0,"16-04-2025 05:46"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",110,439.2,977.72,"16-04-2025 05:46"
14119114,"BUKATIRA PS_009",,099008009,"Semuto , Nakaseke","Bukatira PS",16,42,439.08,"16-04-2025 05:16"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",109,19.03,1416.92,"16-04-2025 05:13"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",108,0,1435.96,"16-04-2025 05:12"
84216121,"BUKATIRA PS_158",,099008158,"Semuto , Nakaseke","Bukatira PS",20,156.45,341.86,"16-04-2025 05:07"
84216121,"BUKATIRA PS_158",,099008158,"Semuto , Nakaseke","Bukatira PS",19,0,498.31,"16-04-2025 04:58"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",7,80.26,1265.12,"16-04-2025 04:38"
36788322,"BUKATIRA PS_169",,099008169,"Semuto , Nakaseke","Bukatira PS",6,0,1345.38,"16-04-2025 04:31"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",19,38.67,583.58,"16-04-2025 03:59"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",18,0,622.25,"16-04-2025 03:56"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",18,2.37,622.25,"16-04-2025 03:56"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",17,34.08,624.62,"16-04-2025 03:56"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",16,0,658.7,"16-04-2025 03:53"
15725366,"BUKATIRA PS_021",,099008021,"Semuto , Nakaseke","Bukatira PS",7,36.7,765.33,"16-04-2025 03:46"
15725366,"BUKATIRA PS_021",,099008021,"Semuto , Nakaseke","Bukatira PS",6,0,802.03,"16-04-2025 03:43"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",68,0,191.21,"16-04-2025 03:42"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",68,0,191.21,"16-04-2025 03:42"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",68,6.72,191.21,"16-04-2025 03:41"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",67,12.63,197.93,"16-04-2025 03:40"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",66,0,210.56,"16-04-2025 03:40"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",66,35.52,210.56,"16-04-2025 03:39"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",65,0,246.07,"16-04-2025 03:36"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",34,39.82,82.87,"16-04-2025 03:14"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",33,0,122.69,"16-04-2025 03:12"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",33,40.44,122.69,"16-04-2025 03:11"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",32,0,163.14,"16-04-2025 03:09"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",20,0.26,424.52,"15-04-2025 18:02"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",20,0.73,424.52,"15-04-2025 18:01"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",19,0,425.25,"15-04-2025 18:01"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",19,0,425.25,"15-04-2025 18:00"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",18,0,425.78,"15-04-2025 17:58"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",18,45.49,425.78,"15-04-2025 17:58"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",17,31.94,471.28,"15-04-2025 17:52"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",16,0,503.22,"15-04-2025 17:50"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",16,0.01,503.22,"15-04-2025 17:50"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",16,0,503.22,"15-04-2025 17:49"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",16,0,503.22,"15-04-2025 17:49"
15778503,"BUKATIRA PS_031",,099008031,"Semuto , Nakaseke","Bukatira PS",8,20.69,4256.82,"15-04-2025 17:08"
15778503,"BUKATIRA PS_031",,099008031,"Semuto , Nakaseke","Bukatira PS",7,0,4277.51,"15-04-2025 17:07"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",9,77.64,565.16,"15-04-2025 17:06"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",8,0,642.8,"15-04-2025 16:58"
13216411,"BUKATIRA PS_185",,099008185,"Semuto , Nakaseke","Bukatira PS",11,85.11,553,"15-04-2025 16:47"
13216411,"BUKATIRA PS_185",,099008185,"Semuto , Nakaseke","Bukatira PS",10,0,638.11,"15-04-2025 16:42"
14116622,"BUKATIRA PS_018",,099008018,"Semuto , Nakaseke","Bukatira PS",74,0,0,"15-04-2025 16:32"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",32,0,163.14,"15-04-2025 16:27"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",32,12.64,163.14,"15-04-2025 16:26"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",31,0,175.78,"15-04-2025 16:25"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",31,30.38,175.78,"15-04-2025 16:25"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",30,19.83,206.16,"15-04-2025 16:22"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",29,19.93,225.99,"15-04-2025 16:20"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",28,0,245.91,"15-04-2025 16:17"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",55,0,120.75,"15-04-2025 16:17"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",55,0,120.75,"15-04-2025 16:16"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",55,20.29,120.75,"15-04-2025 16:16"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",54,0,141.03,"15-04-2025 16:15"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",54,0,141.03,"15-04-2025 16:14"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",54,21.52,141.03,"15-04-2025 16:14"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",53,0.16,162.56,"15-04-2025 16:13"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",21,97.2,327.09,"15-04-2025 16:12"
16411412,"BUKATIRA PS_180",,099008180,"Semuto , Nakaseke","Bukatira PS",20,0,424.29,"15-04-2025 16:05"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",43,45.75,4601.29,"15-04-2025 16:05"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",42,0,4647.04,"15-04-2025 16:02"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",108,39.68,1435.96,"15-04-2025 16:01"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",107,0,1475.63,"15-04-2025 15:59"
14120410,"BUKATIRA PS_072",,099008072,"Semuto , Nakaseke","Bukatira PS",25,0,0,"15-04-2025 15:58"
14114725,"BUKATIRA PS_012",,099008012,"Semuto , Nakaseke","Bukatira PS",41,0,0,"15-04-2025 15:58"
14120410,"BUKATIRA PS_072",,099008072,"Semuto , Nakaseke","Bukatira PS",25,0,0,"15-04-2025 15:58"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",16,38.26,503.22,"15-04-2025 15:57"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",28,7.5,594.87,"15-04-2025 15:55"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",27,0,602.37,"15-04-2025 15:54"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",27,7.66,602.37,"15-04-2025 15:54"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",26,0,610.04,"15-04-2025 15:53"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",26,8.16,610.04,"15-04-2025 15:53"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",25,0,618.19,"15-04-2025 15:52"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",25,21.04,618.19,"15-04-2025 15:52"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",24,0,639.24,"15-04-2025 15:50"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",24,18.34,639.24,"15-04-2025 15:50"
15766162,"BUKATIRA PS_049",,099008049,"Semuto , Nakaseke","Bukatira PS",23,0,657.58,"15-04-2025 15:48"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",53,0,162.56,"15-04-2025 15:48"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",53,0,162.56,"15-04-2025 15:48"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",52,0,163.66,"15-04-2025 15:47"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",52,3.3,163.66,"15-04-2025 15:46"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",51,0,166.97,"15-04-2025 15:46"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",50,0,168.63,"15-04-2025 15:46"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",50,2.67,168.63,"15-04-2025 15:45"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",49,0,171.3,"15-04-2025 15:44"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",49,2.66,171.3,"15-04-2025 15:44"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",48,0,173.96,"15-04-2025 15:44"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",48,2.3,173.96,"15-04-2025 15:43"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",47,0,176.26,"15-04-2025 15:43"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",47,2.36,176.26,"15-04-2025 15:43"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",46,14.5,178.62,"15-04-2025 15:43"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",45,3.72,193.12,"15-04-2025 15:41"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",44,0,196.84,"15-04-2025 15:41"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",44,0.62,196.84,"15-04-2025 15:40"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",43,0,197.46,"15-04-2025 15:40"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",43,10.08,197.46,"15-04-2025 15:40"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",42,0,207.53,"15-04-2025 15:38"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",41,5.97,209.25,"15-04-2025 15:38"
13245115,"BUKATIRA PS_177",,099008177,"Semuto , Nakaseke","Bukatira PS",40,0,215.22,"15-04-2025 15:37"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",15,0,541.48,"15-04-2025 15:37"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",15,0,541.48,"15-04-2025 15:37"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",14,27.41,543.08,"15-04-2025 15:36"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",13,6.31,570.49,"15-04-2025 15:34"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",12,0,576.8,"15-04-2025 15:34"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",42,1.34,4647.04,"15-04-2025 15:31"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",41,0,4648.38,"15-04-2025 15:31"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",41,16.94,4648.38,"15-04-2025 15:30"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",40,0,4665.33,"15-04-2025 15:29"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",40,2.59,4665.33,"15-04-2025 15:29"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",39,0,4667.92,"15-04-2025 15:28"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",39,19.87,4667.92,"15-04-2025 15:27"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",38,0,4687.79,"15-04-2025 15:26"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",38,0.62,4687.79,"15-04-2025 15:26"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",37,0.27,4688.41,"15-04-2025 15:25"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",37,0,4688.41,"15-04-2025 15:25"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",37,0.15,4688.41,"15-04-2025 15:25"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",37,0,4688.41,"15-04-2025 15:24"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",37,0,4688.41,"15-04-2025 15:24"
84221162,"BUKATIRA PS_151",,099008151,"Semuto , Nakaseke","Bukatira PS",37,0,4688.41,"15-04-2025 15:24"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",107,34.49,1475.63,"15-04-2025 15:23"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",106,37.09,1510.13,"15-04-2025 15:20"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",105,0,1547.22,"15-04-2025 15:17"
15710323,"BUKATIRA PS_011",,099008011,"Semuto , Nakaseke","Bukatira PS",3,40.91,870.52,"15-04-2025 15:17"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",105,38.71,1547.22,"15-04-2025 15:14"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",104,0,1585.93,"15-04-2025 15:11"
14114725,"BUKATIRA PS_012",,099008012,"Semuto , Nakaseke","Bukatira PS",41,0,0,"15-04-2025 15:10"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",104,15.96,1585.93,"15-04-2025 15:10"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",103,0,1601.89,"15-04-2025 15:09"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",103,23.44,1601.89,"15-04-2025 15:09"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",102,0,1625.33,"15-04-2025 15:07"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",12,39.35,576.8,"15-04-2025 15:07"
14114519,"BUKATIRA PS_015",,099008015,"Semuto , Nakaseke","Bukatira PS",11,0,616.15,"15-04-2025 15:04"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",8,46.77,642.8,"15-04-2025 15:04"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",7,0,689.57,"15-04-2025 15:01"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",7,6,689.57,"15-04-2025 15:00"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",6,0,695.57,"15-04-2025 15:00"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",6,24.24,695.57,"15-04-2025 14:59"
10015130,"BUKATIRA PS_152",,099008152,"Semuto , Nakaseke","Bukatira PS",5,0,719.81,"15-04-2025 14:57"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",16,6.45,658.7,"15-04-2025 14:57"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",15,0,665.15,"15-04-2025 14:57"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",15,19.32,665.15,"15-04-2025 14:56"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",14,0,684.47,"15-04-2025 14:55"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",14,28.61,684.47,"15-04-2025 14:55"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",59,6.39,465.21,"15-04-2025 14:53"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",58,18.11,471.61,"15-04-2025 14:52"
16475126,"BUKATIRA PS_178",,099008178,"Semuto , Nakaseke","Bukatira PS",57,0,489.72,"15-04-2025 14:51"
15725223,"BUKATIRA PS_006",,099008006,"Semuto , Nakaseke","Bukatira PS",13,2.32,713.08,"15-04-2025 14:51"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",65,6.51,246.07,"15-04-2025 14:51"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",64,8.81,252.58,"15-04-2025 14:50"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",63,0,261.39,"15-04-2025 14:49"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",102,179.38,1625.33,"15-04-2025 14:49"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",101,0,1804.71,"15-04-2025 14:39"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",63,20.23,261.39,"15-04-2025 14:38"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",62,0,281.62,"15-04-2025 14:37"
15714116,"BUKATIRA PS_039",,099008039,"Semuto , Nakaseke","Bukatira PS",28,143.09,0.29,"15-04-2025 14:36"
15714116,"BUKATIRA PS_039",,099008039,"Semuto , Nakaseke","Bukatira PS",27,32.81,143.38,"15-04-2025 14:28"
15714116,"BUKATIRA PS_039",,099008039,"Semuto , Nakaseke","Bukatira PS",26,57.89,176.19,"15-04-2025 14:26"
15714116,"BUKATIRA PS_039",,099008039,"Semuto , Nakaseke","Bukatira PS",25,19.07,234.08,"15-04-2025 14:22"
15714116,"BUKATIRA PS_039",,099008039,"Semuto , Nakaseke","Bukatira PS",24,14.8,253.16,"15-04-2025 14:21"
15714116,"BUKATIRA PS_039",,099008039,"Semuto , Nakaseke","Bukatira PS",23,16.55,267.96,"15-04-2025 14:20"
15714116,"BUKATIRA PS_039",,099008039,"Semuto , Nakaseke","Bukatira PS",22,3.16,284.51,"15-04-2025 14:19"
21211722,"BUKATIRA PS_167",,099008167,"Semuto , Nakaseke","Bukatira PS",12,80.91,420.87,"15-04-2025 14:18"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",28,136.42,245.91,"15-04-2025 14:14"
10010012,"BUKATIRA PS_198",,099008198,"Semuto , Nakaseke","Bukatira PS",27,0,382.33,"15-04-2025 14:03"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",62,19.64,281.62,"15-04-2025 14:03"
21218111,"BUKATIRA PS_181",,099008181,"Semuto , Nakaseke","Bukatira PS",61,0,301.26,"15-04-2025 14:01"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",20,78.09,217.99,"15-04-2025 14:01"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",19,0,296.08,"15-04-2025 13:55"
14119114,"BUKATIRA PS_009",,099008009,"Semuto , Nakaseke","Bukatira PS",15,8.68,481.08,"15-04-2025 13:54"
14119114,"BUKATIRA PS_009",,099008009,"Semuto , Nakaseke","Bukatira PS",14,38.75,489.76,"15-04-2025 13:54"
14119114,"BUKATIRA PS_009",,099008009,"Semuto , Nakaseke","Bukatira PS",13,9.61,528.51,"15-04-2025 13:51"
14119114,"BUKATIRA PS_009",,099008009,"Semuto , Nakaseke","Bukatira PS",12,0,538.12,"15-04-2025 13:50"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",19,38.29,296.08,"15-04-2025 13:49"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",18,0,334.37,"15-04-2025 13:46"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",18,36.87,334.37,"15-04-2025 13:45"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",17,0,371.24,"15-04-2025 13:43"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",17,39.38,371.24,"15-04-2025 13:42"
16420512,"BUKATIRA PS_188",,099008188,"Semuto , Nakaseke","Bukatira PS",16,0,410.62,"15-04-2025 13:38"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",100,0,1805.52,"15-04-2025 13:34"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",99,0,1806.25,"15-04-2025 13:34"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",99,1.53,1806.25,"15-04-2025 13:34"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",98,2.23,1807.77,"15-04-2025 13:33"
15714111,"BUKATIRA PS_001",,099008001,"Semuto , Nakaseke","Bukatira PS",97,0,1810,"15-04-2025 13:32"
14120410,"BUKATIRA PS_072",,099008072,"Semuto , Nakaseke","Bukatira PS",25,0,0,"15-04-2025 13:32"
14114725,"BUKATIRA PS_012",,099008012,"Semuto , Nakaseke","Bukatira PS",41,0,0,"15-04-2025 13:32"
21211722,"BUKATIRA PS_167",,099008167,"Semuto , Nakaseke","Bukatira PS",11,65.15,501.78,"15-04-2025 13:31"
21211722,"BUKATIRA PS_167",,099008167,"Semuto , Nakaseke","Bukatira PS",10,40.04,566.93,"15-04-2025 13:27"
21211722,"BUKATIRA PS_167",,099008167,"Semuto , Nakaseke","Bukatira PS",9,0,606.97,"15-04-2025 13:24"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",16,35.03,169.51,"15-04-2025 13:24"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",15,0,204.54,"15-04-2025 13:21"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",15,22.18,204.54,"15-04-2025 13:20"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",14,15.31,226.72,"15-04-2025 13:18"
68351162,"BUKATIRA PS_161",,099008161,"Semuto , Nakaseke","Bukatira PS",13,0,242.03,"15-04-2025 13:17"
21211722,"BUKATIRA PS_167",,099008167,"Semuto , Nakaseke","Bukatira PS",9,99.89,606.97,"15-04-2025 12:57"
21211722,"BUKATIRA PS_167",,099008167,"Semuto , Nakaseke","Bukatira PS",8,0,706.85,"15-04-2025 12:50"
